========
TRAINING
========

Max epochs   500000. Desired error: 0.0109999999.
Epochs         1034. Current error: 0.0649827942. Bit fail 304.
Epochs         1035. Current error: 0.0649445504. Bit fail 304.
Epochs         1036. Current error: 0.0649064109. Bit fail 304.
Epochs         1037. Current error: 0.0648682564. Bit fail 304.
Epochs         1038. Current error: 0.0648302063. Bit fail 304.
Epochs         1039. Current error: 0.0647923425. Bit fail 304.
Epochs         1040. Current error: 0.0647545755. Bit fail 304.
Epochs         1041. Current error: 0.0647168159. Bit fail 303.
Epochs         1042. Current error: 0.0646791384. Bit fail 303.
Epochs         1043. Current error: 0.0646415129. Bit fail 303.
Epochs         1044. Current error: 0.0646041334. Bit fail 303.
Epochs         1045. Current error: 0.0645668060. Bit fail 302.
Epochs         1046. Current error: 0.0645294413. Bit fail 301.
Epochs         1047. Current error: 0.0644922629. Bit fail 301.
Epochs         1048. Current error: 0.0644551292. Bit fail 301.
Epochs         1049. Current error: 0.0644180477. Bit fail 301.
Epochs         1050. Current error: 0.0643812194. Bit fail 301.
Epochs         1051. Current error: 0.0643444136. Bit fail 300.
Epochs         1052. Current error: 0.0643076450. Bit fail 299.
Epochs         1053. Current error: 0.0642711222. Bit fail 299.
Epochs         1054. Current error: 0.0642343462. Bit fail 299.
Epochs         1055. Current error: 0.0641979948. Bit fail 298.
Epochs         1056. Current error: 0.0641615763. Bit fail 298.
Epochs         1057. Current error: 0.0641253293. Bit fail 298.
Epochs         1058. Current error: 0.0640890449. Bit fail 298.
Epochs         1059. Current error: 0.0640529692. Bit fail 298.
Epochs         1060. Current error: 0.0640168712. Bit fail 298.
Epochs         1061. Current error: 0.0639808550. Bit fail 298.
Epochs         1062. Current error: 0.0639449134. Bit fail 298.
Epochs         1063. Current error: 0.0639091507. Bit fail 298.
Epochs         1064. Current error: 0.0638734698. Bit fail 298.
Epochs         1065. Current error: 0.0638377815. Bit fail 298.
Epochs         1066. Current error: 0.0638022050. Bit fail 298.
Epochs         1067. Current error: 0.0637667328. Bit fail 298.
Epochs         1068. Current error: 0.0637314171. Bit fail 298.
Epochs         1069. Current error: 0.0636960268. Bit fail 298.
Epochs         1070. Current error: 0.0636607632. Bit fail 298.
Epochs         1071. Current error: 0.0636256859. Bit fail 298.
Epochs         1072. Current error: 0.0635905564. Bit fail 297.
Epochs         1073. Current error: 0.0635555312. Bit fail 297.
Epochs         1074. Current error: 0.0635206476. Bit fail 297.
Epochs         1075. Current error: 0.0634858385. Bit fail 297.
Epochs         1076. Current error: 0.0634510517. Bit fail 297.
Epochs         1077. Current error: 0.0634163991. Bit fail 297.
Epochs         1078. Current error: 0.0633818880. Bit fail 297.
Epochs         1079. Current error: 0.0633472428. Bit fail 297.
Epochs         1080. Current error: 0.0633128658. Bit fail 297.
Epochs         1081. Current error: 0.0632785633. Bit fail 297.
Epochs         1082. Current error: 0.0632442534. Bit fail 297.
Epochs         1083. Current error: 0.0632099807. Bit fail 297.
Epochs         1084. Current error: 0.0631759092. Bit fail 297.
Epochs         1085. Current error: 0.0631418750. Bit fail 297.
Epochs         1086. Current error: 0.0631078035. Bit fail 296.
Epochs         1087. Current error: 0.0630738437. Bit fail 296.
Epochs         1088. Current error: 0.0630400926. Bit fail 295.
Epochs         1089. Current error: 0.0630063936. Bit fail 295.
Epochs         1090. Current error: 0.0629727319. Bit fail 295.
Epochs         1091. Current error: 0.0629390851. Bit fail 294.
Epochs         1092. Current error: 0.0629055649. Bit fail 294.
Epochs         1093. Current error: 0.0628719777. Bit fail 292.
Epochs         1094. Current error: 0.0628386289. Bit fail 292.
Epochs         1095. Current error: 0.0628052428. Bit fail 292.
Epochs         1096. Current error: 0.0627721697. Bit fail 292.
Epochs         1097. Current error: 0.0627388284. Bit fail 292.
Epochs         1098. Current error: 0.0627057180. Bit fail 292.
Epochs         1099. Current error: 0.0626728162. Bit fail 292.
Epochs         1100. Current error: 0.0626397580. Bit fail 292.
Epochs         1101. Current error: 0.0626068562. Bit fail 292.
Epochs         1102. Current error: 0.0625740662. Bit fail 292.
Epochs         1103. Current error: 0.0625414550. Bit fail 292.
Epochs         1104. Current error: 0.0625087023. Bit fail 292.
Epochs         1105. Current error: 0.0624760091. Bit fail 291.
Epochs         1106. Current error: 0.0624435171. Bit fail 291.
Epochs         1107. Current error: 0.0624110550. Bit fail 291.
Epochs         1108. Current error: 0.0623787120. Bit fail 291.
Epochs         1109. Current error: 0.0623462982. Bit fail 291.
Epochs         1110. Current error: 0.0623139478. Bit fail 291.
Epochs         1111. Current error: 0.0622818507. Bit fail 291.
Epochs         1112. Current error: 0.0622497275. Bit fail 291.
Epochs         1113. Current error: 0.0622177236. Bit fail 291.
Epochs         1114. Current error: 0.0621856712. Bit fail 291.
Epochs         1115. Current error: 0.0621538684. Bit fail 291.
Epochs         1116. Current error: 0.0621219650. Bit fail 290.
Epochs         1117. Current error: 0.0620902404. Bit fail 289.
Epochs         1118. Current error: 0.0620583072. Bit fail 289.
Epochs         1119. Current error: 0.0620266832. Bit fail 288.
Epochs         1120. Current error: 0.0619951710. Bit fail 288.
Epochs         1121. Current error: 0.0619635209. Bit fail 288.
Epochs         1122. Current error: 0.0619321205. Bit fail 288.
Epochs         1123. Current error: 0.0619008429. Bit fail 288.
Epochs         1124. Current error: 0.0618695728. Bit fail 289.
Epochs         1125. Current error: 0.0618381351. Bit fail 287.
Epochs         1126. Current error: 0.0618070140. Bit fail 287.
Epochs         1127. Current error: 0.0617757700. Bit fail 287.
Epochs         1128. Current error: 0.0617447495. Bit fail 287.
Epochs         1129. Current error: 0.0617136583. Bit fail 285.
Epochs         1130. Current error: 0.0616827868. Bit fail 285.
Epochs         1131. Current error: 0.0616518706. Bit fail 285.
Epochs         1132. Current error: 0.0616210662. Bit fail 285.
Epochs         1133. Current error: 0.0615902618. Bit fail 285.
Epochs         1134. Current error: 0.0615594871. Bit fail 285.
Epochs         1135. Current error: 0.0615288801. Bit fail 286.
Epochs         1136. Current error: 0.0614983588. Bit fail 285.
Epochs         1137. Current error: 0.0614678636. Bit fail 285.
Epochs         1138. Current error: 0.0614374019. Bit fail 284.
Epochs         1139. Current error: 0.0614069887. Bit fail 284.
Epochs         1140. Current error: 0.0613767169. Bit fail 284.
Epochs         1141. Current error: 0.0613464750. Bit fail 284.
Epochs         1142. Current error: 0.0613162182. Bit fail 284.
Epochs         1143. Current error: 0.0612860508. Bit fail 284.
Epochs         1144. Current error: 0.0612558387. Bit fail 284.
Epochs         1145. Current error: 0.0612259433. Bit fail 283.
Epochs         1146. Current error: 0.0611960366. Bit fail 283.
Epochs         1147. Current error: 0.0611661375. Bit fail 283.
Epochs         1148. Current error: 0.0611362420. Bit fail 283.
Epochs         1149. Current error: 0.0611064136. Bit fail 283.
Epochs         1150. Current error: 0.0610766746. Bit fail 283.
Epochs         1151. Current error: 0.0610470660. Bit fail 283.
Epochs         1152. Current error: 0.0610174201. Bit fail 283.
Epochs         1153. Current error: 0.0609878488. Bit fail 283.
Epochs         1154. Current error: 0.0609583855. Bit fail 283.
Epochs         1155. Current error: 0.0609289967. Bit fail 281.
Epochs         1156. Current error: 0.0608995743. Bit fail 281.
Epochs         1157. Current error: 0.0608701408. Bit fail 281.
Epochs         1158. Current error: 0.0608408526. Bit fail 281.
Epochs         1159. Current error: 0.0608117841. Bit fail 280.
Epochs         1160. Current error: 0.0607825220. Bit fail 280.
Epochs         1161. Current error: 0.0607533269. Bit fail 280.
Epochs         1162. Current error: 0.0607244149. Bit fail 280.
Epochs         1163. Current error: 0.0606955104. Bit fail 280.
Epochs         1164. Current error: 0.0606664941. Bit fail 280.
Epochs         1165. Current error: 0.0606377013. Bit fail 280.
Epochs         1166. Current error: 0.0606087334. Bit fail 280.
Epochs         1167. Current error: 0.0605799109. Bit fail 280.
Epochs         1168. Current error: 0.0605513640. Bit fail 280.
Epochs         1169. Current error: 0.0605226159. Bit fail 280.
Epochs         1170. Current error: 0.0604940392. Bit fail 280.
Epochs         1171. Current error: 0.0604654513. Bit fail 279.
Epochs         1172. Current error: 0.0604369976. Bit fail 279.
Epochs         1173. Current error: 0.0604085848. Bit fail 279.
Epochs         1174. Current error: 0.0603801534. Bit fail 279.
Epochs         1175. Current error: 0.0603519082. Bit fail 279.
Epochs         1176. Current error: 0.0603235289. Bit fail 279.
Epochs         1177. Current error: 0.0602951683. Bit fail 279.
Epochs         1178. Current error: 0.0602670871. Bit fail 279.
Epochs         1179. Current error: 0.0602390356. Bit fail 280.
Epochs         1180. Current error: 0.0602109022. Bit fail 280.
Epochs         1181. Current error: 0.0601830184. Bit fail 280.
Epochs         1182. Current error: 0.0601549298. Bit fail 280.
Epochs         1183. Current error: 0.0601271167. Bit fail 280.
Epochs         1184. Current error: 0.0600992702. Bit fail 280.
Epochs         1185. Current error: 0.0600714013. Bit fail 280.
Epochs         1186. Current error: 0.0600436591. Bit fail 280.
Epochs         1187. Current error: 0.0600160137. Bit fail 279.
Epochs         1188. Current error: 0.0599880666. Bit fail 278.
Epochs         1189. Current error: 0.0599607900. Bit fail 276.
Epochs         1190. Current error: 0.0599332340. Bit fail 276.
Epochs         1191. Current error: 0.0599056371. Bit fail 276.
Epochs         1192. Current error: 0.0598781966. Bit fail 276.
Epochs         1193. Current error: 0.0598506965. Bit fail 276.
Epochs         1194. Current error: 0.0598233901. Bit fail 276.
Epochs         1195. Current error: 0.0597959869. Bit fail 274.
Epochs         1196. Current error: 0.0597689189. Bit fail 274.
Epochs         1197. Current error: 0.0597417690. Bit fail 273.
Epochs         1198. Current error: 0.0597145483. Bit fail 273.
Epochs         1199. Current error: 0.0596874654. Bit fail 273.
Epochs         1200. Current error: 0.0596602894. Bit fail 273.
Epochs         1201. Current error: 0.0596331991. Bit fail 273.
Epochs         1202. Current error: 0.0596065186. Bit fail 273.
Epochs         1203. Current error: 0.0595796406. Bit fail 273.
Epochs         1204. Current error: 0.0595526993. Bit fail 273.
Epochs         1205. Current error: 0.0595258847. Bit fail 273.
Epochs         1206. Current error: 0.0594990887. Bit fail 272.
Epochs         1207. Current error: 0.0594722927. Bit fail 272.
Epochs         1208. Current error: 0.0594458021. Bit fail 272.
Epochs         1209. Current error: 0.0594192445. Bit fail 272.
Epochs         1210. Current error: 0.0593925528. Bit fail 272.
Epochs         1211. Current error: 0.0593659729. Bit fail 271.
Epochs         1212. Current error: 0.0593394637. Bit fail 271.
Epochs         1213. Current error: 0.0593131445. Bit fail 271.
Epochs         1214. Current error: 0.0592867099. Bit fail 271.
Epochs         1215. Current error: 0.0592603721. Bit fail 271.
Epochs         1216. Current error: 0.0592342168. Bit fail 271.
Epochs         1217. Current error: 0.0592078641. Bit fail 271.
Epochs         1218. Current error: 0.0591817051. Bit fail 271.
Epochs         1219. Current error: 0.0591556542. Bit fail 271.
Epochs         1220. Current error: 0.0591294058. Bit fail 271.
Epochs         1221. Current error: 0.0591035075. Bit fail 271.
Epochs         1222. Current error: 0.0590774901. Bit fail 271.
Epochs         1223. Current error: 0.0590514019. Bit fail 271.
Epochs         1224. Current error: 0.0590256080. Bit fail 271.
Epochs         1225. Current error: 0.0589996614. Bit fail 271.
Epochs         1226. Current error: 0.0589738116. Bit fail 271.
Epochs         1227. Current error: 0.0589480475. Bit fail 271.
Epochs         1228. Current error: 0.0589222573. Bit fail 271.
Epochs         1229. Current error: 0.0588967241. Bit fail 271.
Epochs         1230. Current error: 0.0588709638. Bit fail 270.
Epochs         1231. Current error: 0.0588453524. Bit fail 270.
Epochs         1232. Current error: 0.0588198639. Bit fail 270.
Epochs         1233. Current error: 0.0587943941. Bit fail 270.
Epochs         1234. Current error: 0.0587689802. Bit fail 262.
Epochs         1235. Current error: 0.0587434880. Bit fail 261.
Epochs         1236. Current error: 0.0587180704. Bit fail 261.
Epochs         1237. Current error: 0.0586927570. Bit fail 261.
Epochs         1238. Current error: 0.0586674698. Bit fail 261.
Epochs         1239. Current error: 0.0586422309. Bit fail 261.
Epochs         1240. Current error: 0.0586170256. Bit fail 261.
Epochs         1241. Current error: 0.0585919321. Bit fail 261.
Epochs         1242. Current error: 0.0585667044. Bit fail 261.
Epochs         1243. Current error: 0.0585416146. Bit fail 260.
Epochs         1244. Current error: 0.0585166477. Bit fail 260.
Epochs         1245. Current error: 0.0584915690. Bit fail 259.
Epochs         1246. Current error: 0.0584666505. Bit fail 258.
Epochs         1247. Current error: 0.0584417805. Bit fail 258.
Epochs         1248. Current error: 0.0584168769. Bit fail 258.
Epochs         1249. Current error: 0.0583920628. Bit fail 258.
Epochs         1250. Current error: 0.0583672710. Bit fail 258.
Epochs         1251. Current error: 0.0583424941. Bit fail 258.
Epochs         1252. Current error: 0.0583178997. Bit fail 258.
Epochs         1253. Current error: 0.0582931824. Bit fail 258.
Epochs         1254. Current error: 0.0582685657. Bit fail 258.
Epochs         1255. Current error: 0.0582440160. Bit fail 258.
Epochs         1256. Current error: 0.0582194850. Bit fail 258.
Epochs         1257. Current error: 0.0581949428. Bit fail 258.
Epochs         1258. Current error: 0.0581705533. Bit fail 258.
Epochs         1259. Current error: 0.0581460260. Bit fail 258.
Epochs         1260. Current error: 0.0581218079. Bit fail 258.
Epochs         1261. Current error: 0.0580975898. Bit fail 258.
Epochs         1262. Current error: 0.0580731072. Bit fail 258.
Epochs         1263. Current error: 0.0580489784. Bit fail 258.
Epochs         1264. Current error: 0.0580247268. Bit fail 258.
Epochs         1265. Current error: 0.0580004454. Bit fail 258.
Epochs         1266. Current error: 0.0579764433. Bit fail 258.
Epochs         1267. Current error: 0.0579522476. Bit fail 258.
Epochs         1268. Current error: 0.0579282828. Bit fail 258.
Epochs         1269. Current error: 0.0579043254. Bit fail 258.
Epochs         1270. Current error: 0.0578803457. Bit fail 258.
Epochs         1271. Current error: 0.0578564033. Bit fail 257.
Epochs         1272. Current error: 0.0578324720. Bit fail 257.
Epochs         1273. Current error: 0.0578086413. Bit fail 257.
Epochs         1274. Current error: 0.0577848032. Bit fail 257.
Epochs         1275. Current error: 0.0577610582. Bit fail 257.
Epochs         1276. Current error: 0.0577373691. Bit fail 257.
Epochs         1277. Current error: 0.0577136055. Bit fail 257.
Epochs         1278. Current error: 0.0576899871. Bit fail 258.
Epochs         1279. Current error: 0.0576663353. Bit fail 258.
Epochs         1280. Current error: 0.0576426871. Bit fail 258.
Epochs         1281. Current error: 0.0576191135. Bit fail 258.
Epochs         1282. Current error: 0.0575957634. Bit fail 258.
Epochs         1283. Current error: 0.0575722195. Bit fail 258.
Epochs         1284. Current error: 0.0575488806. Bit fail 258.
Epochs         1285. Current error: 0.0575253889. Bit fail 258.
Epochs         1286. Current error: 0.0575021878. Bit fail 258.
Epochs         1287. Current error: 0.0574787743. Bit fail 258.
Epochs         1288. Current error: 0.0574554838. Bit fail 258.
Epochs         1289. Current error: 0.0574322119. Bit fail 258.
Epochs         1290. Current error: 0.0574089698. Bit fail 258.
Epochs         1291. Current error: 0.0573858246. Bit fail 258.
Epochs         1292. Current error: 0.0573627651. Bit fail 258.
Epochs         1293. Current error: 0.0573396310. Bit fail 257.
Epochs         1294. Current error: 0.0573166721. Bit fail 257.
Epochs         1295. Current error: 0.0572935976. Bit fail 257.
Epochs         1296. Current error: 0.0572705083. Bit fail 257.
Epochs         1297. Current error: 0.0572476909. Bit fail 257.
Epochs         1298. Current error: 0.0572246425. Bit fail 257.
Epochs         1299. Current error: 0.0572018176. Bit fail 256.
Epochs         1300. Current error: 0.0571790449. Bit fail 256.
Epochs         1301. Current error: 0.0571561269. Bit fail 256.
Epochs         1302. Current error: 0.0571333580. Bit fail 256.
Epochs         1303. Current error: 0.0571107902. Bit fail 256.
Epochs         1304. Current error: 0.0570880510. Bit fail 256.
Epochs         1305. Current error: 0.0570652373. Bit fail 255.
Epochs         1306. Current error: 0.0570426546. Bit fail 255.
Epochs         1307. Current error: 0.0570201501. Bit fail 255.
Epochs         1308. Current error: 0.0569976158. Bit fail 255.
Epochs         1309. Current error: 0.0569750629. Bit fail 255.
Epochs         1310. Current error: 0.0569525473. Bit fail 255.
Epochs         1311. Current error: 0.0569301136. Bit fail 255.
Epochs         1312. Current error: 0.0569077767. Bit fail 255.
Epochs         1313. Current error: 0.0568852685. Bit fail 255.
Epochs         1314. Current error: 0.0568629131. Bit fail 255.
Epochs         1315. Current error: 0.0568405837. Bit fail 255.
Epochs         1316. Current error: 0.0568183511. Bit fail 254.
Epochs         1317. Current error: 0.0567962117. Bit fail 254.
Epochs         1318. Current error: 0.0567738116. Bit fail 254.
Epochs         1319. Current error: 0.0567517690. Bit fail 254.
Epochs         1320. Current error: 0.0567295365. Bit fail 254.
Epochs         1321. Current error: 0.0567076243. Bit fail 254.
Epochs         1322. Current error: 0.0566854104. Bit fail 254.
Epochs         1323. Current error: 0.0566632561. Bit fail 254.
Epochs         1324. Current error: 0.0566414073. Bit fail 252.
Epochs         1325. Current error: 0.0566193797. Bit fail 251.
Epochs         1326. Current error: 0.0565974712. Bit fail 251.
Epochs         1327. Current error: 0.0565755144. Bit fail 251.
Epochs         1328. Current error: 0.0565536097. Bit fail 251.
Epochs         1329. Current error: 0.0565318093. Bit fail 251.
Epochs         1330. Current error: 0.0565100908. Bit fail 251.
Epochs         1331. Current error: 0.0564883463. Bit fail 251.
Epochs         1332. Current error: 0.0564665012. Bit fail 251.
Epochs         1333. Current error: 0.0564447306. Bit fail 251.
Epochs         1334. Current error: 0.0564230606. Bit fail 251.
Epochs         1335. Current error: 0.0564015210. Bit fail 250.
Epochs         1336. Current error: 0.0563798249. Bit fail 250.
Epochs         1337. Current error: 0.0563582666. Bit fail 250.
Epochs         1338. Current error: 0.0563366972. Bit fail 250.
Epochs         1339. Current error: 0.0563152432. Bit fail 250.
Epochs         1340. Current error: 0.0562936589. Bit fail 250.
Epochs         1341. Current error: 0.0562723577. Bit fail 249.
Epochs         1342. Current error: 0.0562508292. Bit fail 249.
Epochs         1343. Current error: 0.0562295131. Bit fail 249.
Epochs         1344. Current error: 0.0562080406. Bit fail 249.
Epochs         1345. Current error: 0.0561866611. Bit fail 249.
Epochs         1346. Current error: 0.0561654754. Bit fail 249.
Epochs         1347. Current error: 0.0561441742. Bit fail 249.
Epochs         1348. Current error: 0.0561229773. Bit fail 248.
Epochs         1349. Current error: 0.0561018102. Bit fail 248.
Epochs         1350. Current error: 0.0560806058. Bit fail 248.
Epochs         1351. Current error: 0.0560595728. Bit fail 248.
Epochs         1352. Current error: 0.0560383275. Bit fail 248.
Epochs         1353. Current error: 0.0560172647. Bit fail 248.
Epochs         1354. Current error: 0.0559961945. Bit fail 248.
Epochs         1355. Current error: 0.0559751503. Bit fail 247.
Epochs         1356. Current error: 0.0559542403. Bit fail 247.
Epochs         1357. Current error: 0.0559332930. Bit fail 247.
Epochs         1358. Current error: 0.0559123009. Bit fail 247.
Epochs         1359. Current error: 0.0558915921. Bit fail 247.
Epochs         1360. Current error: 0.0558705032. Bit fail 247.
Epochs         1361. Current error: 0.0558496788. Bit fail 247.
Epochs         1362. Current error: 0.0558289178. Bit fail 247.
Epochs         1363. Current error: 0.0558081567. Bit fail 247.
Epochs         1364. Current error: 0.0557873622. Bit fail 246.
Epochs         1365. Current error: 0.0557665676. Bit fail 246.
Epochs         1366. Current error: 0.0557459220. Bit fail 246.
Epochs         1367. Current error: 0.0557253323. Bit fail 246.
Epochs         1368. Current error: 0.0557046868. Bit fail 246.
Epochs         1369. Current error: 0.0556841232. Bit fail 246.
Epochs         1370. Current error: 0.0556636341. Bit fail 246.
Epochs         1371. Current error: 0.0556429736. Bit fail 246.
Epochs         1372. Current error: 0.0556225330. Bit fail 246.
Epochs         1373. Current error: 0.0556020625. Bit fail 245.
Epochs         1374. Current error: 0.0555815734. Bit fail 245.
Epochs         1375. Current error: 0.0555611141. Bit fail 245.
Epochs         1376. Current error: 0.0555404462. Bit fail 245.
Epochs         1377. Current error: 0.0555202961. Bit fail 245.
Epochs         1378. Current error: 0.0554999486. Bit fail 245.
Epochs         1379. Current error: 0.0554797091. Bit fail 244.
Epochs         1380. Current error: 0.0554594360. Bit fail 244.
Epochs         1381. Current error: 0.0554391742. Bit fail 243.
Epochs         1382. Current error: 0.0554188825. Bit fail 243.
Epochs         1383. Current error: 0.0553987734. Bit fail 243.
Epochs         1384. Current error: 0.0553786568. Bit fail 241.
Epochs         1385. Current error: 0.0553585440. Bit fail 241.
Epochs         1386. Current error: 0.0553382747. Bit fail 241.
Epochs         1387. Current error: 0.0553183071. Bit fail 241.
Epochs         1388. Current error: 0.0552981421. Bit fail 241.
Epochs         1389. Current error: 0.0552782193. Bit fail 241.
Epochs         1390. Current error: 0.0552581660. Bit fail 241.
Epochs         1391. Current error: 0.0552381352. Bit fail 240.
Epochs         1392. Current error: 0.0552181005. Bit fail 240.
Epochs         1393. Current error: 0.0551983453. Bit fail 240.
Epochs         1394. Current error: 0.0551784076. Bit fail 239.
Epochs         1395. Current error: 0.0551586747. Bit fail 239.
Epochs         1396. Current error: 0.0551387817. Bit fail 239.
Epochs         1397. Current error: 0.0551189408. Bit fail 239.
Epochs         1398. Current error: 0.0550990812. Bit fail 239.
Epochs         1399. Current error: 0.0550794527. Bit fail 239.
Epochs         1400. Current error: 0.0550596155. Bit fail 239.
Epochs         1401. Current error: 0.0550399683. Bit fail 239.
Epochs         1402. Current error: 0.0550203361. Bit fail 239.
Epochs         1403. Current error: 0.0550005883. Bit fail 239.
Epochs         1404. Current error: 0.0549809523. Bit fail 239.
Epochs         1405. Current error: 0.0549613833. Bit fail 239.
Epochs         1406. Current error: 0.0549417473. Bit fail 240.
Epochs         1407. Current error: 0.0549223125. Bit fail 240.
Epochs         1408. Current error: 0.0549027808. Bit fail 240.
Epochs         1409. Current error: 0.0548832752. Bit fail 240.
Epochs         1410. Current error: 0.0548638292. Bit fail 240.
Epochs         1411. Current error: 0.0548445061. Bit fail 240.
Epochs         1412. Current error: 0.0548250526. Bit fail 240.
Epochs         1413. Current error: 0.0548056215. Bit fail 240.
Epochs         1414. Current error: 0.0547860675. Bit fail 239.
Epochs         1415. Current error: 0.0547668822. Bit fail 239.
Epochs         1416. Current error: 0.0547475331. Bit fail 239.
Epochs         1417. Current error: 0.0547283143. Bit fail 239.
Epochs         1418. Current error: 0.0547091551. Bit fail 239.
Epochs         1419. Current error: 0.0546898954. Bit fail 239.
Epochs         1420. Current error: 0.0546706431. Bit fail 239.
Epochs         1421. Current error: 0.0546514504. Bit fail 239.
Epochs         1422. Current error: 0.0546322428. Bit fail 238.
Epochs         1423. Current error: 0.0546131022. Bit fail 238.
Epochs         1424. Current error: 0.0545940772. Bit fail 238.
Epochs         1425. Current error: 0.0545750819. Bit fail 237.
Epochs         1426. Current error: 0.0545560308. Bit fail 237.
Epochs         1427. Current error: 0.0545369163. Bit fail 237.
Epochs         1428. Current error: 0.0545178317. Bit fail 237.
Epochs         1429. Current error: 0.0544987395. Bit fail 237.
Epochs         1430. Current error: 0.0544799305. Bit fail 237.
Epochs         1431. Current error: 0.0544610508. Bit fail 237.
Epochs         1432. Current error: 0.0544422455. Bit fail 237.
Epochs         1433. Current error: 0.0544231981. Bit fail 236.
Epochs         1434. Current error: 0.0544044264. Bit fail 236.
Epochs         1435. Current error: 0.0543856062. Bit fail 235.
Epochs         1436. Current error: 0.0543666519. Bit fail 235.
Epochs         1437. Current error: 0.0543479361. Bit fail 235.
Epochs         1438. Current error: 0.0543292463. Bit fail 235.
Epochs         1439. Current error: 0.0543105118. Bit fail 235.
Epochs         1440. Current error: 0.0542916842. Bit fail 235.
Epochs         1441. Current error: 0.0542730428. Bit fail 235.
Epochs         1442. Current error: 0.0542544983. Bit fail 235.
Epochs         1443. Current error: 0.0542356633. Bit fail 235.
Epochs         1444. Current error: 0.0542170852. Bit fail 235.
Epochs         1445. Current error: 0.0541985035. Bit fail 235.
Epochs         1446. Current error: 0.0541799627. Bit fail 235.
Epochs         1447. Current error: 0.0541613922. Bit fail 234.
Epochs         1448. Current error: 0.0541429631. Bit fail 234.
Epochs         1449. Current error: 0.0541243888. Bit fail 234.
Epochs         1450. Current error: 0.0541058630. Bit fail 234.
Epochs         1451. Current error: 0.0540875494. Bit fail 234.
Epochs         1452. Current error: 0.0540689528. Bit fail 234.
Epochs         1453. Current error: 0.0540506952. Bit fail 234.
Epochs         1454. Current error: 0.0540322103. Bit fail 234.
Epochs         1455. Current error: 0.0540139824. Bit fail 234.
Epochs         1456. Current error: 0.0539956689. Bit fail 234.
Epochs         1457. Current error: 0.0539773069. Bit fail 234.
Epochs         1458. Current error: 0.0539590158. Bit fail 234.
Epochs         1459. Current error: 0.0539406277. Bit fail 234.
Epochs         1460. Current error: 0.0539223887. Bit fail 234.
Epochs         1461. Current error: 0.0539042316. Bit fail 234.
Epochs         1462. Current error: 0.0538860485. Bit fail 234.
Epochs         1463. Current error: 0.0538679510. Bit fail 234.
Epochs         1464. Current error: 0.0538498573. Bit fail 234.
Epochs         1465. Current error: 0.0538316816. Bit fail 234.
Epochs         1466. Current error: 0.0538134389. Bit fail 234.
Epochs         1467. Current error: 0.0537953749. Bit fail 233.
Epochs         1468. Current error: 0.0537773333. Bit fail 233.
Epochs         1469. Current error: 0.0537593588. Bit fail 233.
Epochs         1470. Current error: 0.0537413657. Bit fail 233.
Epochs         1471. Current error: 0.0537233576. Bit fail 233.
Epochs         1472. Current error: 0.0537053272. Bit fail 233.
Epochs         1473. Current error: 0.0536874235. Bit fail 233.
Epochs         1474. Current error: 0.0536694638. Bit fail 233.
Epochs         1475. Current error: 0.0536516346. Bit fail 233.
Epochs         1476. Current error: 0.0536335632. Bit fail 233.
Epochs         1477. Current error: 0.0536159053. Bit fail 233.
Epochs         1478. Current error: 0.0535978749. Bit fail 233.
Epochs         1479. Current error: 0.0535801686. Bit fail 233.
Epochs         1480. Current error: 0.0535623133. Bit fail 233.
Epochs         1481. Current error: 0.0535445809. Bit fail 233.
Epochs         1482. Current error: 0.0535267889. Bit fail 233.
Epochs         1483. Current error: 0.0535090044. Bit fail 233.
Epochs         1484. Current error: 0.0534913875. Bit fail 233.
Epochs         1485. Current error: 0.0534737334. Bit fail 233.
Epochs         1486. Current error: 0.0534559675. Bit fail 233.
Epochs         1487. Current error: 0.0534384213. Bit fail 233.
Epochs         1488. Current error: 0.0534207113. Bit fail 233.
Epochs         1489. Current error: 0.0534031130. Bit fail 233.
Epochs         1490. Current error: 0.0533856340. Bit fail 233.
Epochs         1491. Current error: 0.0533679686. Bit fail 234.
Epochs         1492. Current error: 0.0533504225. Bit fail 234.
Epochs         1493. Current error: 0.0533329174. Bit fail 234.
Epochs         1494. Current error: 0.0533154011. Bit fail 234.
Epochs         1495. Current error: 0.0532978773. Bit fail 234.
Epochs         1496. Current error: 0.0532803424. Bit fail 234.
Epochs         1497. Current error: 0.0532630086. Bit fail 233.
Epochs         1498. Current error: 0.0532456338. Bit fail 233.
Epochs         1499. Current error: 0.0532280952. Bit fail 233.
Epochs         1500. Current error: 0.0532108471. Bit fail 232.
Epochs         1501. Current error: 0.0531934313. Bit fail 231.
Epochs         1502. Current error: 0.0531762093. Bit fail 231.
Epochs         1503. Current error: 0.0531588048. Bit fail 231.
Epochs         1504. Current error: 0.0531414747. Bit fail 231.
Epochs         1505. Current error: 0.0531242155. Bit fail 230.
Epochs         1506. Current error: 0.0531070083. Bit fail 230.
Epochs         1507. Current error: 0.0530897938. Bit fail 230.
Epochs         1508. Current error: 0.0530725531. Bit fail 230.
Epochs         1509. Current error: 0.0530553870. Bit fail 230.
Epochs         1510. Current error: 0.0530382842. Bit fail 230.
Epochs         1511. Current error: 0.0530211441. Bit fail 230.
Epochs         1512. Current error: 0.0530039333. Bit fail 230.
Epochs         1513. Current error: 0.0529867932. Bit fail 229.
Epochs         1514. Current error: 0.0529696159. Bit fail 229.
